onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
38.28	n/a	19140	contrastChangeB2_start	95	n/a
44.004	n/a	22002	contrastTrial_start	5	n/a
46.804	n/a	23402	left_target	8	n/a
48.312	n/a	24156	left_buttonPress	12	smiley_face
49.202	n/a	24601	contrastTrial_start	5	n/a
52.002	n/a	26001	left_target	8	n/a
53.862	n/a	26931	left_buttonPress	12	smiley_face
54.402	n/a	27201	contrastTrial_start	5	n/a
58.802	n/a	29401	left_target	8	n/a
60.312	n/a	30156	left_buttonPress	12	smiley_face
61.202	n/a	30601	contrastTrial_start	5	n/a
64.002	n/a	32001	right_target	9	n/a
65.572	n/a	32786	right_buttonPress	13	smiley_face
66.402	n/a	33201	contrastTrial_start	5	n/a
72.402	n/a	36201	left_target	8	n/a
73.802	n/a	36901	left_buttonPress	12	smiley_face
74.802	n/a	37401	contrastTrial_start	5	n/a
80.802	n/a	40401	right_target	9	n/a
82.122	n/a	41061	right_buttonPress	13	smiley_face
83.202	n/a	41601	contrastTrial_start	5	n/a
89.202	n/a	44601	right_target	9	n/a
90.832	n/a	45416	right_buttonPress	13	smiley_face
91.602	n/a	45801	contrastTrial_start	5	n/a
96.002	n/a	48001	right_target	9	n/a
97.862	n/a	48931	right_buttonPress	13	smiley_face
98.402	n/a	49201	contrastTrial_start	5	n/a
104.402	n/a	52201	left_target	8	n/a
105.852	n/a	52926	left_buttonPress	12	smiley_face
106.802	n/a	53401	contrastTrial_start	5	n/a
111.202	n/a	55601	left_target	8	n/a
112.222	n/a	56111	left_buttonPress	12	smiley_face
113.602	n/a	56801	contrastTrial_start	5	n/a
118.002	n/a	59001	left_target	8	n/a
119.952	n/a	59976	left_buttonPress	12	smiley_face
120.402	n/a	60201	contrastTrial_start	5	n/a
123.202	n/a	61601	left_target	8	n/a
125.082	n/a	62541	left_buttonPress	12	smiley_face
125.602	n/a	62801	contrastTrial_start	5	n/a
130	n/a	65000	right_target	9	n/a
131.97	n/a	65985	right_buttonPress	13	smiley_face
132.4	n/a	66200	contrastTrial_start	5	n/a
138.4	n/a	69200	left_target	8	n/a
139.73	n/a	69865	left_buttonPress	12	smiley_face
140.8	n/a	70400	contrastTrial_start	5	n/a
145.2	n/a	72600	left_target	8	n/a
146.55	n/a	73275	left_buttonPress	12	smiley_face
147.6	n/a	73800	contrastTrial_start	5	n/a
150.4	n/a	75200	left_target	8	n/a
152.8	n/a	76400	contrastTrial_start	5	n/a
155.6	n/a	77800	right_target	9	n/a
156.88	n/a	78440	right_buttonPress	13	smiley_face
158	n/a	79000	contrastTrial_start	5	n/a
160.8	n/a	80400	right_target	9	n/a
162.37	n/a	81185	right_buttonPress	13	smiley_face
163.2	n/a	81600	contrastTrial_start	5	n/a
167.6	n/a	83800	right_target	9	n/a
169.57	n/a	84785	right_buttonPress	13	smiley_face
170	n/a	85000	contrastTrial_start	5	n/a
172.8	n/a	86400	right_target	9	n/a
174.23	n/a	87115	right_buttonPress	13	smiley_face
175.2	n/a	87600	contrastTrial_start	5	n/a
179.6	n/a	89800	right_target	9	n/a
181.37	n/a	90685	right_buttonPress	13	smiley_face
182	n/a	91000	contrastTrial_start	5	n/a
188	n/a	94000	left_target	8	n/a
189.7	n/a	94850	left_buttonPress	12	smiley_face
190.4	n/a	95200	contrastTrial_start	5	n/a
195.2	n/a	97600	left_buttonPress	12	non_target
196.4	n/a	98200	right_target	9	n/a
198.1	n/a	99050	right_buttonPress	13	smiley_face
198.8	n/a	99400	contrastTrial_start	5	n/a
204.8	n/a	102400	right_target	9	n/a
206.32	n/a	103160	right_buttonPress	13	smiley_face
207.2	n/a	103600	contrastTrial_start	5	n/a
213.586	n/a	106793	break cnt	break cnt	n/a
249.92	n/a	124960	9999	9999	n/a
