onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
52.982	n/a	26491	contrastChangeB1_start	94	n/a
58.956	n/a	29478	contrastTrial_start	5	n/a
61.754	n/a	30877	right_target	9	n/a
64.162	n/a	32081	contrastTrial_start	5	n/a
66.962	n/a	33481	right_target	9	n/a
69.362	n/a	34681	contrastTrial_start	5	n/a
73.762	n/a	36881	right_target	9	n/a
75.432	n/a	37716	left_buttonPress	12	sad_face
76.164	n/a	38082	contrastTrial_start	5	n/a
82.162	n/a	41081	right_target	9	n/a
83.414	n/a	41707	left_buttonPress	12	sad_face
84.564	n/a	42282	contrastTrial_start	5	n/a
87.364	n/a	43682	left_target	8	n/a
88.854	n/a	44427	left_buttonPress	12	smiley_face
89.764	n/a	44882	contrastTrial_start	5	n/a
92.564	n/a	46282	right_target	9	n/a
94.044	n/a	47022	right_buttonPress	13	smiley_face
94.964	n/a	47482	contrastTrial_start	5	n/a
99.364	n/a	49682	right_target	9	n/a
101.764	n/a	50882	contrastTrial_start	5	n/a
106.164	n/a	53082	left_target	8	n/a
107.214	n/a	53607	left_buttonPress	12	smiley_face
108.564	n/a	54282	contrastTrial_start	5	n/a
112.964	n/a	56482	left_target	8	n/a
114.864	n/a	57432	left_buttonPress	12	smiley_face
115.364	n/a	57682	contrastTrial_start	5	n/a
119.764	n/a	59882	right_target	9	n/a
121.604	n/a	60802	right_buttonPress	13	smiley_face
122.174	n/a	61087	contrastTrial_start	5	n/a
128.174	n/a	64087	left_target	8	n/a
129.784	n/a	64892	left_buttonPress	12	smiley_face
130.584	n/a	65292	contrastTrial_start	5	n/a
133.384	n/a	66692	left_target	8	n/a
135.784	n/a	67892	contrastTrial_start	5	n/a
141.784	n/a	70892	left_target	8	n/a
143.984	n/a	71992	right_buttonPress	13	sad_face
144.184	n/a	72092	contrastTrial_start	5	n/a
148.584	n/a	74292	left_target	8	n/a
149.194	n/a	74597	left_buttonPress	12	smiley_face
150.514	n/a	75257	left_buttonPress	12	non_target
150.984	n/a	75492	contrastTrial_start	5	n/a
153.784	n/a	76892	left_target	8	n/a
154.804	n/a	77402	right_buttonPress	13	sad_face
156.134	n/a	78067	right_buttonPress	13	non_target
156.194	n/a	78097	contrastTrial_start	5	n/a
162.204	n/a	81102	left_target	8	n/a
163.684	n/a	81842	right_buttonPress	13	sad_face
164.604	n/a	82302	contrastTrial_start	5	n/a
169.004	n/a	84502	right_target	9	n/a
171.404	n/a	85702	contrastTrial_start	5	n/a
177.406	n/a	88703	right_target	9	n/a
179.496	n/a	89748	right_buttonPress	13	smiley_face
179.806	n/a	89903	contrastTrial_start	5	n/a
185.806	n/a	92903	right_target	9	n/a
187.536	n/a	93768	right_buttonPress	13	smiley_face
188.206	n/a	94103	contrastTrial_start	5	n/a
191.006	n/a	95503	left_target	8	n/a
192.656	n/a	96328	left_buttonPress	12	smiley_face
193.406	n/a	96703	contrastTrial_start	5	n/a
199.406	n/a	99703	left_target	8	n/a
201.806	n/a	100903	contrastTrial_start	5	n/a
206.206	n/a	103103	left_target	8	n/a
207.806	n/a	103903	right_buttonPress	13	sad_face
208.606	n/a	104303	contrastTrial_start	5	n/a
210.986	n/a	105493	left_buttonPress	12	non_target
211.406	n/a	105703	right_target	9	n/a
212.996	n/a	106498	left_buttonPress	12	sad_face
213.806	n/a	106903	contrastTrial_start	5	n/a
219.806	n/a	109903	right_target	9	n/a
221.616	n/a	110808	right_buttonPress	13	smiley_face
222.206	n/a	111103	contrastTrial_start	5	n/a
228.584	n/a	114292	break cnt	break cnt	n/a
358.594	n/a	179297	9999	9999	n/a
