onset	duration	sample	value	event_code	feedback
0	n/a	0	break cnt	break cnt	n/a
48.678	n/a	24339	contrastChangeB1_start	94	n/a
54.674	n/a	27337	contrastTrial_start	5	n/a
57.472	n/a	28736	right_target	9	n/a
59.57	n/a	29785	right_buttonPress	13	smiley_face
59.872	n/a	29936	contrastTrial_start	5	n/a
62.67	n/a	31335	right_target	9	n/a
64.87	n/a	32435	right_buttonPress	13	smiley_face
65.07	n/a	32535	contrastTrial_start	5	n/a
69.47	n/a	34735	right_target	9	n/a
70.86	n/a	35430	right_buttonPress	13	smiley_face
71.45	n/a	35725	right_buttonPress	13	non_target
71.85	n/a	35925	right_buttonPress	13	non_target
71.87	n/a	35935	contrastTrial_start	5	n/a
77.87	n/a	38935	right_target	9	n/a
79.03	n/a	39515	right_buttonPress	13	smiley_face
80.12	n/a	40060	right_buttonPress	13	non_target
80.27	n/a	40135	contrastTrial_start	5	n/a
83.08	n/a	41540	left_target	8	n/a
85.48	n/a	42740	contrastTrial_start	5	n/a
88.28	n/a	44140	right_target	9	n/a
90.09	n/a	45045	right_buttonPress	13	smiley_face
90.68	n/a	45340	contrastTrial_start	5	n/a
95.08	n/a	47540	right_target	9	n/a
97.27	n/a	48635	right_buttonPress	13	smiley_face
97.48	n/a	48740	contrastTrial_start	5	n/a
101.88	n/a	50940	left_target	8	n/a
103.93	n/a	51965	left_buttonPress	12	smiley_face
104.28	n/a	52140	contrastTrial_start	5	n/a
108.68	n/a	54340	left_target	8	n/a
110.62	n/a	55310	left_buttonPress	12	smiley_face
111.08	n/a	55540	contrastTrial_start	5	n/a
115.48	n/a	57740	right_target	9	n/a
117.56	n/a	58780	left_buttonPress	12	sad_face
117.87	n/a	58935	right_buttonPress	13	non_target
117.884	n/a	58942	contrastTrial_start	5	n/a
123.88	n/a	61940	left_target	8	n/a
125.34	n/a	62670	left_buttonPress	12	smiley_face
126.12	n/a	63060	left_buttonPress	12	non_target
126.28	n/a	63140	contrastTrial_start	5	n/a
129.08	n/a	64540	left_target	8	n/a
131.29	n/a	65645	left_buttonPress	12	smiley_face
131.49	n/a	65745	contrastTrial_start	5	n/a
131.59	n/a	65795	right_buttonPress	13	non_target
132.46	n/a	66230	left_buttonPress	12	non_target
137.5	n/a	68750	left_target	8	n/a
139.9	n/a	69950	contrastTrial_start	5	n/a
144.3	n/a	72150	left_target	8	n/a
146.26	n/a	73130	left_buttonPress	12	smiley_face
146.7	n/a	73350	contrastTrial_start	5	n/a
149.5	n/a	74750	left_target	8	n/a
151.44	n/a	75720	left_buttonPress	12	smiley_face
151.9	n/a	75950	contrastTrial_start	5	n/a
157.9	n/a	78950	left_target	8	n/a
159.74	n/a	79870	left_buttonPress	12	smiley_face
160.3	n/a	80150	contrastTrial_start	5	n/a
163.878	n/a	81939	right_buttonPress	13	non_target
164.698	n/a	82349	right_target	9	n/a
166.308	n/a	83154	right_buttonPress	13	smiley_face
167.108	n/a	83554	contrastTrial_start	5	n/a
167.628	n/a	83814	left_buttonPress	12	non_target
173.108	n/a	86554	right_target	9	n/a
175.058	n/a	87529	right_buttonPress	13	smiley_face
175.508	n/a	87754	contrastTrial_start	5	n/a
181.508	n/a	90754	right_target	9	n/a
183.858	n/a	91929	right_buttonPress	13	smiley_face
183.908	n/a	91954	contrastTrial_start	5	n/a
186.708	n/a	93354	left_target	8	n/a
188.478	n/a	94239	left_buttonPress	12	smiley_face
189.108	n/a	94554	contrastTrial_start	5	n/a
195.108	n/a	97554	left_target	8	n/a
197.198	n/a	98599	left_buttonPress	12	smiley_face
197.508	n/a	98754	contrastTrial_start	5	n/a
201.908	n/a	100954	left_target	8	n/a
204.158	n/a	102079	left_buttonPress	12	smiley_face
204.308	n/a	102154	contrastTrial_start	5	n/a
207.108	n/a	103554	right_target	9	n/a
209.51	n/a	104755	contrastTrial_start	5	n/a
215.508	n/a	107754	right_target	9	n/a
217.908	n/a	108954	contrastTrial_start	5	n/a
224.284	n/a	112142	break cnt	break cnt	n/a
333.328	n/a	166664	9999	9999	n/a
