onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
37.128	n/a	18564	surroundSuppB2_start	97	n/a	n/a	n/a
38.666	n/a	19333	fixpoint_ON	4	n/a	n/a	n/a
39.182	2.4	19591	stim_ON	8	1	1	3
42.1	n/a	21050	fixpoint_ON	4	n/a	n/a	n/a
42.61	2.4	21305	stim_ON	8	1	0.6	1
45.52	n/a	22760	fixpoint_ON	4	n/a	n/a	n/a
46.03	2.4	23015	stim_ON	8	1	0.3	2
48.94	n/a	24470	fixpoint_ON	4	n/a	n/a	n/a
49.45	2.4	24725	stim_ON	8	1	0	3
52.36	n/a	26180	fixpoint_ON	4	n/a	n/a	n/a
52.87	2.4	26435	stim_ON	8	1	0	2
55.78	n/a	27890	fixpoint_ON	4	n/a	n/a	n/a
56.29	2.4	28145	stim_ON	8	1	0.3	1
59.2	n/a	29600	fixpoint_ON	4	n/a	n/a	n/a
59.71	2.4	29855	stim_ON	8	1	0.6	3
62.62	n/a	31310	fixpoint_ON	4	n/a	n/a	n/a
63.13	2.4	31565	stim_ON	8	1	1	2
66.04	n/a	33020	fixpoint_ON	4	n/a	n/a	n/a
66.55	2.4	33275	stim_ON	8	1	1	3
69.46	n/a	34730	fixpoint_ON	4	n/a	n/a	n/a
69.97	2.4	34985	stim_ON	8	1	0.6	1
72.88	n/a	36440	fixpoint_ON	4	n/a	n/a	n/a
73.39	2.4	36695	stim_ON	8	1	0.3	2
76.3	n/a	38150	fixpoint_ON	4	n/a	n/a	n/a
76.812	2.4	38406	stim_ON	8	1	0	3
79.72	n/a	39860	fixpoint_ON	4	n/a	n/a	n/a
80.23	2.4	40115	stim_ON	8	0	1	1
83.14	n/a	41570	fixpoint_ON	4	n/a	n/a	n/a
83.65	2.4	41825	stim_ON	8	0	0.6	2
86.56	n/a	43280	fixpoint_ON	4	n/a	n/a	n/a
87.072	2.4	43536	stim_ON	8	0	0.3	3
89.98	n/a	44990	fixpoint_ON	4	n/a	n/a	n/a
90.492	2.4	45246	stim_ON	8	0	0	1
93.402	n/a	46701	fixpoint_ON	4	n/a	n/a	n/a
93.912	2.4	46956	stim_ON	8	1	1	3
96.82	n/a	48410	fixpoint_ON	4	n/a	n/a	n/a
97.332	2.4	48666	stim_ON	8	1	0.6	2
100.242	n/a	50121	fixpoint_ON	4	n/a	n/a	n/a
100.752	2.4	50376	stim_ON	8	1	0.3	1
103.662	n/a	51831	fixpoint_ON	4	n/a	n/a	n/a
104.172	2.4	52086	stim_ON	8	1	0	3
107.082	n/a	53541	fixpoint_ON	4	n/a	n/a	n/a
107.592	2.4	53796	stim_ON	8	1	0	3
110.502	n/a	55251	fixpoint_ON	4	n/a	n/a	n/a
111.012	2.4	55506	stim_ON	8	1	0.3	1
113.922	n/a	56961	fixpoint_ON	4	n/a	n/a	n/a
114.432	2.4	57216	stim_ON	8	1	0.6	2
117.342	n/a	58671	fixpoint_ON	4	n/a	n/a	n/a
117.852	2.4	58926	stim_ON	8	1	1	3
120.762	n/a	60381	fixpoint_ON	4	n/a	n/a	n/a
121.272	2.4	60636	stim_ON	8	1	0	1
124.182	n/a	62091	fixpoint_ON	4	n/a	n/a	n/a
124.692	2.4	62346	stim_ON	8	0	0	2
127.602	n/a	63801	fixpoint_ON	4	n/a	n/a	n/a
128.112	2.4	64056	stim_ON	8	1	0.3	3
131.032	n/a	65516	fixpoint_ON	4	n/a	n/a	n/a
131.542	2.4	65771	stim_ON	8	0	0.3	1
134.452	n/a	67226	fixpoint_ON	4	n/a	n/a	n/a
134.962	2.4	67481	stim_ON	8	1	0.6	2
137.872	n/a	68936	fixpoint_ON	4	n/a	n/a	n/a
138.382	2.4	69191	stim_ON	8	0	0.6	3
141.292	n/a	70646	fixpoint_ON	4	n/a	n/a	n/a
141.802	2.4	70901	stim_ON	8	1	1	1
144.712	n/a	72356	fixpoint_ON	4	n/a	n/a	n/a
145.222	2.4	72611	stim_ON	8	0	1	2
148.132	n/a	74066	fixpoint_ON	4	n/a	n/a	n/a
148.642	2.4	74321	stim_ON	8	1	0	3
151.588	n/a	75794	fixpoint_ON	4	n/a	n/a	n/a
152.092	2.4	76046	stim_ON	8	1	0.3	1
155.002	n/a	77501	fixpoint_ON	4	n/a	n/a	n/a
155.512	2.4	77756	stim_ON	8	1	0.6	2
158.422	n/a	79211	fixpoint_ON	4	n/a	n/a	n/a
158.932	2.4	79466	stim_ON	8	1	1	3
161.842	n/a	80921	fixpoint_ON	4	n/a	n/a	n/a
162.352	2.4	81176	stim_ON	8	1	1	2
165.262	n/a	82631	fixpoint_ON	4	n/a	n/a	n/a
165.774	2.4	82887	stim_ON	8	1	0.6	1
168.682	n/a	84341	fixpoint_ON	4	n/a	n/a	n/a
169.192	2.4	84596	stim_ON	8	1	0.3	3
172.102	n/a	86051	fixpoint_ON	4	n/a	n/a	n/a
172.612	2.4	86306	stim_ON	8	1	0	2
175.522	n/a	87761	fixpoint_ON	4	n/a	n/a	n/a
