onset	duration	sample	value	event_code	background	foreground_contrast	stimulus_cond
0	n/a	0	break cnt	break cnt	n/a	n/a	n/a
41.992	n/a	20996	surroundSuppB2_start	97	n/a	n/a	n/a
43.524	n/a	21762	fixpoint_ON	4	n/a	n/a	n/a
44.038	2.4	22019	stim_ON	8	1	1	3
46.956	n/a	23478	fixpoint_ON	4	n/a	n/a	n/a
47.466	2.4	23733	stim_ON	8	1	0.6	1
50.376	n/a	25188	fixpoint_ON	4	n/a	n/a	n/a
50.886	2.4	25443	stim_ON	8	1	0.3	2
53.796	n/a	26898	fixpoint_ON	4	n/a	n/a	n/a
54.306	2.4	27153	stim_ON	8	1	0	3
57.216	n/a	28608	fixpoint_ON	4	n/a	n/a	n/a
57.726	2.4	28863	stim_ON	8	1	0	2
60.636	n/a	30318	fixpoint_ON	4	n/a	n/a	n/a
61.146	2.4	30573	stim_ON	8	1	0.3	1
64.056	n/a	32028	fixpoint_ON	4	n/a	n/a	n/a
64.566	2.4	32283	stim_ON	8	1	0.6	3
67.476	n/a	33738	fixpoint_ON	4	n/a	n/a	n/a
67.986	2.4	33993	stim_ON	8	1	1	2
70.896	n/a	35448	fixpoint_ON	4	n/a	n/a	n/a
71.406	2.4	35703	stim_ON	8	1	1	3
74.316	n/a	37158	fixpoint_ON	4	n/a	n/a	n/a
74.826	2.4	37413	stim_ON	8	1	0.6	1
77.736	n/a	38868	fixpoint_ON	4	n/a	n/a	n/a
78.246	2.4	39123	stim_ON	8	1	0.3	2
81.156	n/a	40578	fixpoint_ON	4	n/a	n/a	n/a
81.666	2.4	40833	stim_ON	8	1	0	3
84.576	n/a	42288	fixpoint_ON	4	n/a	n/a	n/a
85.086	2.4	42543	stim_ON	8	0	1	1
87.996	n/a	43998	fixpoint_ON	4	n/a	n/a	n/a
88.506	2.4	44253	stim_ON	8	0	0.6	2
91.416	n/a	45708	fixpoint_ON	4	n/a	n/a	n/a
91.926	2.4	45963	stim_ON	8	0	0.3	3
94.836	n/a	47418	fixpoint_ON	4	n/a	n/a	n/a
95.346	2.4	47673	stim_ON	8	0	0	1
98.256	n/a	49128	fixpoint_ON	4	n/a	n/a	n/a
98.766	2.4	49383	stim_ON	8	1	1	3
101.676	n/a	50838	fixpoint_ON	4	n/a	n/a	n/a
102.186	2.4	51093	stim_ON	8	1	0.6	2
105.096	n/a	52548	fixpoint_ON	4	n/a	n/a	n/a
105.606	2.4	52803	stim_ON	8	1	0.3	1
108.516	n/a	54258	fixpoint_ON	4	n/a	n/a	n/a
109.026	2.4	54513	stim_ON	8	1	0	3
111.936	n/a	55968	fixpoint_ON	4	n/a	n/a	n/a
112.446	2.4	56223	stim_ON	8	1	0	3
115.356	n/a	57678	fixpoint_ON	4	n/a	n/a	n/a
115.866	2.4	57933	stim_ON	8	1	0.3	1
118.776	n/a	59388	fixpoint_ON	4	n/a	n/a	n/a
119.286	2.4	59643	stim_ON	8	1	0.6	2
122.196	n/a	61098	fixpoint_ON	4	n/a	n/a	n/a
122.706	2.4	61353	stim_ON	8	1	1	3
125.616	n/a	62808	fixpoint_ON	4	n/a	n/a	n/a
126.126	2.4	63063	stim_ON	8	1	0	1
129.036	n/a	64518	fixpoint_ON	4	n/a	n/a	n/a
129.546	2.4	64773	stim_ON	8	0	0	2
132.456	n/a	66228	fixpoint_ON	4	n/a	n/a	n/a
132.966	2.4	66483	stim_ON	8	1	0.3	3
135.874	n/a	67937	fixpoint_ON	4	n/a	n/a	n/a
136.386	2.4	68193	stim_ON	8	0	0.3	1
139.296	n/a	69648	fixpoint_ON	4	n/a	n/a	n/a
139.834	2.4	69917	stim_ON	8	1	0.6	2
142.744	n/a	71372	fixpoint_ON	4	n/a	n/a	n/a
143.256	2.4	71628	stim_ON	8	0	0.6	3
146.164	n/a	73082	fixpoint_ON	4	n/a	n/a	n/a
146.676	2.4	73338	stim_ON	8	1	1	1
149.584	n/a	74792	fixpoint_ON	4	n/a	n/a	n/a
150.096	2.4	75048	stim_ON	8	0	1	2
153.004	n/a	76502	fixpoint_ON	4	n/a	n/a	n/a
153.516	2.4	76758	stim_ON	8	1	0	3
156.424	n/a	78212	fixpoint_ON	4	n/a	n/a	n/a
156.936	2.4	78468	stim_ON	8	1	0.3	1
159.844	n/a	79922	fixpoint_ON	4	n/a	n/a	n/a
160.356	2.4	80178	stim_ON	8	1	0.6	2
163.264	n/a	81632	fixpoint_ON	4	n/a	n/a	n/a
163.776	2.4	81888	stim_ON	8	1	1	3
166.684	n/a	83342	fixpoint_ON	4	n/a	n/a	n/a
167.196	2.4	83598	stim_ON	8	1	1	2
170.104	n/a	85052	fixpoint_ON	4	n/a	n/a	n/a
170.614	2.4	85307	stim_ON	8	1	0.6	1
173.524	n/a	86762	fixpoint_ON	4	n/a	n/a	n/a
174.034	2.4	87017	stim_ON	8	1	0.3	3
176.944	n/a	88472	fixpoint_ON	4	n/a	n/a	n/a
177.454	2.4	88727	stim_ON	8	1	0	2
180.374	n/a	90187	fixpoint_ON	4	n/a	n/a	n/a
180.884	2.4	90442	stim_ON	8	0	1	1
183.794	n/a	91897	fixpoint_ON	4	n/a	n/a	n/a
184.304	2.4	92152	stim_ON	8	0	0.6	2
187.214	n/a	93607	fixpoint_ON	4	n/a	n/a	n/a
187.724	2.4	93862	stim_ON	8	0	0.3	3
190.634	n/a	95317	fixpoint_ON	4	n/a	n/a	n/a
191.144	2.4	95572	stim_ON	8	0	0	1
194.054	n/a	97027	fixpoint_ON	4	n/a	n/a	n/a
194.564	2.4	97282	stim_ON	8	1	1	2
197.474	n/a	98737	fixpoint_ON	4	n/a	n/a	n/a
197.984	2.4	98992	stim_ON	8	1	0.6	3
200.894	n/a	100447	fixpoint_ON	4	n/a	n/a	n/a
201.404	2.4	100702	stim_ON	8	1	0.3	1
204.314	n/a	102157	fixpoint_ON	4	n/a	n/a	n/a
204.824	2.4	102412	stim_ON	8	1	0	2
207.734	n/a	103867	fixpoint_ON	4	n/a	n/a	n/a
208.244	2.4	104122	stim_ON	8	1	0	1
211.154	n/a	105577	fixpoint_ON	4	n/a	n/a	n/a
211.664	2.4	105832	stim_ON	8	1	0.3	3
214.574	n/a	107287	fixpoint_ON	4	n/a	n/a	n/a
215.084	2.4	107542	stim_ON	8	1	0.6	2
217.994	n/a	108997	fixpoint_ON	4	n/a	n/a	n/a
218.504	2.4	109252	stim_ON	8	1	1	1
221.414	n/a	110707	fixpoint_ON	4	n/a	n/a	n/a
221.924	2.4	110962	stim_ON	8	1	1	2
224.834	n/a	112417	fixpoint_ON	4	n/a	n/a	n/a
225.344	2.4	112672	stim_ON	8	1	0.6	3
228.352	n/a	114176	fixpoint_ON	4	n/a	n/a	n/a
228.864	2.4	114432	stim_ON	8	1	0.3	1
231.774	n/a	115887	fixpoint_ON	4	n/a	n/a	n/a
232.284	2.4	116142	stim_ON	8	1	0	2
235.194	n/a	117597	fixpoint_ON	4	n/a	n/a	n/a
235.704	2.4	117852	stim_ON	8	0	1	1
238.614	n/a	119307	fixpoint_ON	4	n/a	n/a	n/a
239.124	2.4	119562	stim_ON	8	1	1	2
242.032	n/a	121016	fixpoint_ON	4	n/a	n/a	n/a
242.544	2.4	121272	stim_ON	8	0	0.6	3
245.452	n/a	122726	fixpoint_ON	4	n/a	n/a	n/a
245.964	2.4	122982	stim_ON	8	1	0.6	1
248.874	n/a	124437	fixpoint_ON	4	n/a	n/a	n/a
249.384	2.4	124692	stim_ON	8	0	0.3	2
252.292	n/a	126146	fixpoint_ON	4	n/a	n/a	n/a
252.804	2.4	126402	stim_ON	8	1	0.3	3
255.712	n/a	127856	fixpoint_ON	4	n/a	n/a	n/a
256.224	2.4	128112	stim_ON	8	0	0	1
259.132	n/a	129566	fixpoint_ON	4	n/a	n/a	n/a
259.644	2.4	129822	stim_ON	8	1	0	2
265.682	n/a	132841	break cnt	break cnt	n/a	n/a	n/a
295.104	n/a	147552	9999	9999	n/a	n/a	n/a
